date,rank,name,id,points
19730823,1,Ilie Nastase,N008,0
19730823,2,Manuel Orantes,O017,0
19730823,3,Stan Smith,S060,0
19730823,4,Arthur Ashe,A063,0
19730823,5,Rod Laver,L058,0
19730823,6,Ken Rosewall,R075,0
19730823,7,John Newcombe,N044,0
19730823,8,Adriano Panatta,P059,0
19730823,9,Tom Okker,O032,0
19730823,10,Jimmy Connors,C044,0
19730823,11,Jan Kodes,K049,0
19730823,12,Paolo Bertolucci,B129,0
19730823,13,Roger Taylor,T050,0
19730823,14,Marty Riessen,R055,0
19730823,15,Tom Gorman,G078,0
19730823,16,Nikola Pilic,P080,0
19730823,17,Cliff Richey,R071,0
19730823,18,Mark Cox,C090,0
19730823,19,Roy Emerson,E030,0
19730823,20,Karl Meiler,M055,0
19730823,21,Brian Gottfried,G029,0
19730823,22,Roscoe Tanner,T006,0
19730823,23,Patrick Proisy,P085,0
19730823,24,Jaime Fillol Sr.,F024,0
19730823,25,Dick Stockton,S090,0
19730823,26,Jiri Hrebec,H066,0
19730823,27,Guillermo Vilas,V028,0
19730823,28,Brian Fairlie,F066,0
19730823,29,Bjorn Borg,B058,0
19730823,30,Hans-Jurgen Pohmann,P082,0
19730823,31,Jurgen Fassbender,F068,0
19730823,32,John Alexander,A014,0
19730823,32,Francois Jauffret,J031,0
19730823,34,Alex Metreveli,M271,0
19730823,35,Paul Gerken,G073,0
19730823,36,Patrice Dominguez,D080,0
19730823,37,Robert Lutz,L045,0
19730823,38,Erik Van Dillen,V049,0
19730823,39,Eddie Dibbs,D026,0
19730823,40,Cliff Drysdale,D082,0
19730823,41,Antonio Zugarelli,Z013,0
19730823,42,Fred Stolle,S129,0
19730823,43,Vijay Amritraj,A022,0
19730823,44,Colin Dibley,D076,0
19730823,44,Sandy Mayer,M039,0
19730823,46,Dick Crealy,C093,0
19730823,47,Peter Szoke,S230,0
19730823,48,Raymond Moore,M118,0
19730823,49,Andres Gimeno,G075,0
19730823,50,Raul Ramirez,R065,0
19730823,51,Ove Nils Bengtson,B126,0
19730823,51,Leif Johansson,J064,0
19730823,51,Buster C. Mottram,M154,0
19730823,51,Martin Mulligan,M155,0
19730823,55,Geoff Masters,M139,0
19730823,56,Georges Goven,G031,0
19730823,57,Onny Parun,P070,0
19730823,58,Clark Graebner,G079,0
19730823,59,Mike Estep,E040,0
19730823,60,Phil Dent,D074,0
19730823,60,Billy Martin,M138,0
19730823,62,Ross Case,C020,0
19730823,63,Harold Solomon,S065,0
19730823,64,Charlie Pasarell,P072,0
19730823,65,Gerald Battrick,B124,0
19730823,66,Juan Gisbert Sr,G076,0
19730823,67,Bob  Carmichael,C080,0
