date,rank,name,id,points
19780116,1,Jimmy Connors,C044,0
19780116,2,Guillermo Vilas,V028,0
19780116,3,Bjorn Borg,B058,0
19780116,4,Vitas Gerulaitis,G008,0
19780116,5,Brian Gottfried,G029,0
19780116,6,Eddie Dibbs,D026,0
19780116,7,Manuel Orantes,O017,0
19780116,8,Dick Stockton,S090,0
19780116,9,Raul Ramirez,R065,0
19780116,10,Ilie Nastase,N008,0
19780116,11,Corrado Barazzutti,B007,0
19780116,12,Wojtek Fibak,F020,0
19780116,13,Harold Solomon,S065,0
19780116,14,Sandy Mayer,M039,0
19780116,15,Ken Rosewall,R075,0
19780116,16,Jaime Fillol Sr.,F024,0
19780116,17,Buster C. Mottram,M154,0
19780116,18,John McEnroe,M047,0
19780116,19,Phil Dent,D074,0
19780116,20,Stan Smith,S060,0
19780116,21,John Alexander,A014,0
19780116,22,Adriano Panatta,P059,0
19780116,23,Roscoe Tanner,T006,0
19780116,24,Tony Roche,R073,0
19780116,25,Jeff Borowiak,B059,0
19780116,26,Mark Cox,C090,0
19780116,27,Cliff Drysdale,D082,0
19780116,28,Tim Gullikson,G048,0
19780116,29,Jose Higueras,H019,0
19780116,30,Tom Okker,O032,0
19780116,31,Paolo Bertolucci,B129,0
19780116,32,Balazs Taroczy,T007,0
19780116,33,Robert Lutz,L045,0
19780116,34,John Lloyd,L036,0
19780116,35,Karl Meiler,M055,0
19780116,36,Colin Dibley,D076,0
19780116,37,Victor Pecci,P015,0
19780116,38,Tom Gorman,G078,0
19780116,39,Jan Kodes,K049,0
19780116,40,Chris Lewis,L024,0
19780116,41,Raymond Moore,M118,0
19780116,42,Kim Warwick,W006,0
19780116,43,Hans Gildemeister,G015,0
19780116,44,Peter Fleming,F030,0
19780116,45,Butch Walts,W002,0
19780116,46,Bill Scanlon,S017,0
19780116,47,Mike Fishbach,F092,0
19780116,48,Patrick Proisy,P085,0
19780116,49,Zeljko Franulovic,F074,0
19780116,50,Terry Moor,M081,0
19780116,51,Bob Hewitt,H058,0
19780116,52,Henry Pfister,P026,0
19780116,53,Vijay Amritraj,A022,0
19780116,54,Antonio Zugarelli,Z013,0
19780116,55,Marty Riessen,R055,0
19780116,56,Billy Martin,M138,0
19780116,57,Francois Jauffret,J031,0
19780116,58,Frew McMillan,M111,0
19780116,59,Nick Saviano,S111,0
19780116,60,Brian Teacher,T011,0
19780116,61,Tom Gullikson,G049,0
19780116,62,Ross Case,C020,0
19780116,63,Cliff Letcher,L062,0
19780116,64,Jiri Hrebec,H066,0
19780116,65,Jurgen Fassbender,F068,0
19780116,66,Kjell Johansson,J032,0
19780116,67,Tomas Smid,S058,0
19780116,68,Paul McNamee,M050,0
19780116,69,Patricio Cornejo,C088,0
19780116,69,Marcelo Lara,L057,0
19780116,71,Georges Goven,G031,0
19780116,72,Allan Stone,S148,0
19780116,73,Geoff Masters,M139,0
19780116,74,Vladimir Zednik,Z023,0
19780116,75,Dick Crealy,C093,0
19780116,76,Ove Nils Bengtson,B126,0
19780116,76,Jean-Francois Caujolle,C082,0
19780116,76,Rick Fagel,F001,0
19780116,79,Ismail El Shafei,E038,0
19780116,80,Keith Richardson,R070,0
19780116,81,Nikola Pilic,P080,0
19780116,82,Bob Giltinan,G074,0
19780116,82,Jiri Granat,G040,0
19780116,84,Byron Bertram,B130,0
19780116,85,Patrice Dominguez,D080,0
19780116,85,Robin Drysdale,D042,0
19780116,87,Bernard Mitton,M072,0
19780116,88,Pat Dupre,D048,0
19780116,89,Andrew Pattison,P074,0
19780116,90,Brian Fairlie,F066,0
19780116,91,Frank Gebert,G071,0
19780116,92,Cliff Richey,R071,0
19780116,93,Richard Lewis,L025,0
19780116,94,Ivan Molina,M152,0
19780116,95,Ray Ruffels,R076,0
19780116,96,Eric Deblicker,D063,0
19780116,97,Colin Dowdeswell,D037,0
19780116,98,Steve Docherty,D078,0
19780116,99,Louk Sanders,S136,0
19780116,99,Sherwood Stewart,S082,0
19780116,101,John James,J029,0
19780116,102,Ion Tiriac,T040,0
19780116,103,Hans Kary,K041,0
19780116,104,Eliot Teltscher,T012,0
19780116,105,Zan Guerry,G116,0
19780116,106,John Feaver,F008,0
19780116,107,Ulrich Pinner,P034,0
19780116,108,Roger Taylor,T050,0
19780116,109,Russell Simpson,S052,0
19780116,110,Christophe Roger-Vasselin,R037,0
19780116,111,Ricardo Ycaza,Y007,0
19780116,112,George Hardie,H056,0
19780116,113,Rick Fisher,F070,0
19780116,114,John Newcombe,N044,0
19780116,115,Anand Amritraj,A021,0
19780116,116,Mike Cahill,C075,0
19780116,117,Ricardo Cano,C010,0
19780116,118,Carlos Kirmayr,K009,0
19780116,119,Steve Krulevitz,K053,0
19780116,120,Rod Laver,L058,0
19780116,120,Tom Leonard,L061,0
19780116,120,William Lloyd,L064,0
19780116,120,Tim Wilkison,W019,0
19780116,124,Jim Delaney,D072,0
19780116,125,Deon Joubert,J021,0
19780116,126,Belus Prajoux,P046,0
19780116,127,Greg Halder,H055,0
19780116,128,John Yuill,Y008,0
19780116,129,Fred McNair IV,M146,0
19780116,130,Haroon Rahim,R063,0
19780116,131,Nicola  Spear,S146,0
19780116,132,Barry Phillips-Moore,P078,0
19780116,133,Mark Edmondson,E005,0
19780116,134,Gene Mayer,M038,0
19780116,135,Bruce Manson,M014,0
19780116,136,Alvaro Betancur,B131,0
19780116,137,Elio Lito Alvarez,A057,0
19780116,137,Pavel Hutka,H097,0
19780116,137,Charlie Pasarell,P072,0
19780116,140,Willem Prinsloo,P084,0
19780116,141,Victor Amaya,A044,0
19780116,141,Christophe Freyss,F042,0
19780116,143,Erik Van Dillen,V049,0
19780116,144,Alex Metreveli,M271,0
19780116,144,Butch Seewagen,S139,0
19780116,146,Onny Parun,P070,0
19780116,147,Antonio Munoz,M156,0
19780116,147,Terry Rocavert,R072,0
19780116,149,Javier Soler,S064,0
19780116,150,Trey Waltke,W045,0
19780116,151,Dick R. Bohrnstedt,B238,0
19780116,152,Roy Emerson,E030,0
19780116,152,Eric Friedler,F077,0
19780116,152,Rolf Gehring,G007,0
19780116,155,Mike Machette,M132,0
19780116,156,Woody Blocher,B132,0
19780116,156,Peter Elter,E013,0
19780116,156,Jean-Louis Haillet,H041,0
19780116,159,Rolf Norberg,N048,0
19780116,160,Werner Zirngibl,Z012,0
19780116,161,Ramiro Benavides,B034,0
19780116,162,Paul Kronk,K073,0
19780116,163,Henry Bunis,B135,0
19780116,164,Armistead Neely,N043,0
19780116,164,Van Winitsky,W027,0
19780116,166,Alvaro Fillol,F025,0
19780116,167,John Whitlinger,W051,0
19780116,168,Chris Kachel,K044,0
19780116,169,Douglas Palm,P150,0
19780116,170,Emilio Montano,M153,0
19780116,171,Jai Dilouie,D077,0
19780116,171,Tenny Svensson,S149,0
19780116,171,Ferdi Taygan,T037,0
19780116,171,Michael Wayman,W010,0
19780116,175,Sashi Menon,M058,0
19780116,176,Alvin Gardiner,G070,0
19780116,177,Peter Feigl,F011,0
19780116,177,Rejean Genois,G072,0
19780116,179,David Schneider,S115,0
19780116,180,John Marks,M136,0
19780116,181,Jorge Andrew,A061,0
19780116,182,Jaime Pinto-Bravo,P067,0
19780116,183,Jairo Velasco Sr,V294,0
19780116,184,Bernard Fritz,F045,0
19780116,185,Jan Norback,N047,0
19780116,186,Bill Lofgren,L065,0
19780116,187,Peter McNamara,M051,0
19780116,187,Peter Pearson,P075,0
19780116,187,Jonathan Smith,S059,0
19780116,190,Roger Guedes,G046,0
19780116,191,James Chico Hagey,H054,0
19780116,192,Christophe Casa,C073,0
19780116,192,Pat Cramer,C091,0
19780116,192,Matt Mitchell,M071,0
19780116,195,Doug Crawford,C053,0
19780116,196,Frantisek Pala,P100,0
19780116,197,Birger Andersson,A086,0
19780116,197,John Austin,A053,0
19780116,197,Rod Frawley,F039,0
19780116,197,Jun Kuki,K054,0
19780116,197,Howard Schoenfield,S137,0
19780116,197,Gerard Toulon,T077,0
19780116,203,Greg Amaya,A046,0
19780116,203,Joe Meyers,M173,0
19780116,205,Dominique Bedel,B030,0
19780116,205,Chris Dunk,D045,0
19780116,207,Dale Collings,C085,0
19780116,207,Brad Drewett,D040,0
19780116,207,Mike Estep,E040,0
19780116,207,Francisco Gonzalez,G024,0
19780116,207,Gianni Ocleppo,O004,0
19780116,207,Robbie Venter,V022,0
19780116,213,Syd Ball,B106,0
19780116,213,Larry Gottfried,G161,0
19780116,213,Grover Raz Reid,R068,0
19780116,217,Heinz Gunthardt,G050,0
19780116,217,Gilles Moretton,M119,0
19780116,217,Glenn Petrovic,P076,0
19780116,217,Alejandro Pierola,P030,0
19780116,217,Steven Turner,T053,0
19780116,222,Bob  Carmichael,C080,0
19780116,223,Teimuraz Kakulia,K105,0
19780116,223,Pavel Slozil,S056,0
19780116,226,Scott Carnahan,C081,0
19780116,226,Hubertus Hoyt,H065,0
19780116,226,Christopher Sylvan,S150,0
19780116,229,Janos Benyik,B202,0
19780116,229,Stanislav Birner,B046,0
19780116,229,Bruce Foxworth,F038,0
19780116,229,Carlos Lando,L079,0
19780116,229,Jose A. Moreno,M088,0
19780116,229,Noel Phillips,P077,0
19780116,235,Arthur Ashe,A063,0
19780116,235,Regis Brunet,B213,0
19780116,235,Norman Holmes,H062,0
19780116,235,Warren Maher,M133,0
19780116,235,Guillermo Oropez,O045,0
19780116,235,Curt Stalder,S226,0
19780116,241,Jeff Austin,A065,0
19780116,241,Joel Bailey,B002,0
19780116,241,Pierre Barthes,B122,0
19780116,241,Charlie Fancutt,F002,0
19780116,245,Eddie Edwards,E006,0
19780116,245,Herve Gauvain,G064,0
19780116,245,Paul Gerken,G073,0
19780116,245,Fernando Luna,L043,0
19780116,245,Gonzalo Nunez,N026,0
19780116,250,Szabolcz Baranyi,B233,0
19780116,250,Welry Fritz,F057,0
19780116,250,Max Hurlimann,H067,0
19780116,250,David Lloyd,L083,0
19780116,250,Walter Redondo,R067,0
19780116,250,Jan Simbera,S198,0
19780116,250,Charles Buzz Strode,S092,0
19780116,250,Roberto Vizcaino,V035,0
19780116,258,Ashok Amritraj,A059,0
19780116,258,John Antonas,A147,0
19780116,258,David Carter,C072,0
19780116,258,Thomaz Koch,K036,0
19780116,258,Kenneth McMillan,M145,0
19780116,258,Hans-Jurgen Pohmann,P082,0
19780116,258,Brad Rowe,R143,0
19780116,258,George Rudman,R085,0
19780116,266,Ulf Eriksson,E072,0
19780116,266,Julian Ganzabal,G068,0
19780116,266,Bruce Kleege,K012,0
19780116,266,Ali Madani,M007,0
19780116,266,Jacek Niedzwiedzki,N083,0
19780116,266,Olle Palmer,P005,0
19780116,272,Orlando Agudelo,A080,0
19780116,272,John Bartlett,B123,0
19780116,272,Jose-Luis Clerc,C039,0
19780116,272,Klaus Eberhard,E003,0
19780116,272,Carlos Gomez,G090,0
19780116,272,John Holladay,H140,0
19780116,272,Johan Kriek,K022,0
19780116,272,Jaidip Mukerjea,M272,0
19780116,272,Rolf Thung,T051,0
19780116,281,Mark Farrell,F067,0
19780116,281,Tony Giammalva,G011,0
19780116,281,Andrew Jarrett,J030,0
19780116,281,Chris Mayotte,M141,0
19780116,281,George Taylor,T088,0
19780116,287,Mal Anderson,A060,0
19780116,287,Mansour Bahrami,B001,0
19780116,287,Massimo Di Domenico,D137,0
19780116,287,Michael Greenberg,G083,0
19780116,287,Jan Kallquist,K069,0
19780116,287,Omar Laimina,L002,0
19780116,287,Dale Ogden,O057,0
19780116,287,Dennis Ralston,R064,0
19780116,287,Ionel Santeiu,S254,0
19780116,287,Graeme Thomson,T096,0
19780116,287,Matt Wooldridge,W071,0
19780116,298,Vadim Borisov,B061,0
19780116,298,Enrique Caviglia,C145,0
