date,rank,name,id,points
19790103,1,Jimmy Connors,C044,0
19790103,2,Bjorn Borg,B058,0
19790103,3,Guillermo Vilas,V028,0
19790103,4,John McEnroe,M047,0
19790103,5,Vitas Gerulaitis,G008,0
19790103,6,Eddie Dibbs,D026,0
19790103,7,Brian Gottfried,G029,0
19790103,8,Raul Ramirez,R065,0
19790103,9,Harold Solomon,S065,0
19790103,10,Corrado Barazzutti,B007,0
19790103,11,Roscoe Tanner,T006,0
19790103,12,Manuel Orantes,O017,0
19790103,13,Arthur Ashe,A063,0
19790103,14,Jose Higueras,H019,0
19790103,15,Jose-Luis Clerc,C039,0
19790103,16,Ilie Nastase,N008,0
19790103,17,Sandy Mayer,M039,0
19790103,18,Tim Gullikson,G048,0
19790103,19,Dick Stockton,S090,0
19790103,20,Balazs Taroczy,T007,0
19790103,21,Wojtek Fibak,F020,0
19790103,22,John Alexander,A014,0
19790103,23,Adriano Panatta,P059,0
19790103,24,John Newcombe,N044,0
19790103,25,Stan Smith,S060,0
19790103,26,Peter Fleming,F030,0
19790103,27,Johan Kriek,K022,0
19790103,28,Buster C. Mottram,M154,0
19790103,29,Henry Pfister,P026,0
19790103,30,Robert Lutz,L045,0
19790103,31,Brian Teacher,T011,0
19790103,32,Tony Roche,R073,0
19790103,33,Pat Dupre,D048,0
19790103,34,Ken Rosewall,R075,0
19790103,35,Ulrich Pinner,P034,0
19790103,36,Tomas Smid,S058,0
19790103,37,Victor Amaya,A044,0
19790103,38,Zeljko Franulovic,F074,0
19790103,39,Hans Gildemeister,G015,0
19790103,40,Chris Lewis,L024,0
19790103,41,Kim Warwick,W006,0
19790103,42,Angel Gimenez,G017,0
19790103,42,Eliot Teltscher,T012,0
19790103,44,Paolo Bertolucci,B129,0
19790103,45,Peter Feigl,F011,0
19790103,46,Victor Pecci,P015,0
19790103,47,Cliff Drysdale,D082,0
19790103,47,Tom Gullikson,G049,0
19790103,49,Yannick Noah,N022,0
19790103,50,Tom Okker,O032,0
19790103,51,Kjell Johansson,J032,0
19790103,52,Rolf Gehring,G007,0
19790103,53,Tom Gorman,G078,0
19790103,54,Tim Wilkison,W019,0
19790103,55,Heinz Gunthardt,G050,0
19790103,56,Deon Joubert,J021,0
19790103,57,Cliff Richey,R071,0
19790103,58,Vijay Amritraj,A022,0
19790103,59,Geoff Masters,M139,0
19790103,60,Sherwood Stewart,S082,0
19790103,61,Francisco Gonzalez,G024,0
19790103,62,Bernard Mitton,M072,0
19790103,63,John Marks,M136,0
19790103,64,Gene Mayer,M038,0
19790103,65,Peter McNamara,M051,0
19790103,66,John Lloyd,L036,0
19790103,67,Allan Stone,S148,0
19790103,68,Mark Cox,C090,0
19790103,69,Mike Cahill,C075,0
19790103,70,Vladimir Zednik,Z023,0
19790103,71,Tom Leonard,L061,0
19790103,72,Nick Saviano,S111,0
19790103,73,Terry Moor,M081,0
19790103,74,Ivan Lendl,L018,0
19790103,75,Colin Dowdeswell,D037,0
19790103,76,Jorge Andrew,A061,0
19790103,77,Jaime Fillol Sr.,F024,0
19790103,78,Carlos Kirmayr,K009,0
19790103,79,Mark Edmondson,E005,0
19790103,80,Andrew Pattison,P074,0
19790103,81,Ricardo Cano,C010,0
19790103,82,David Schneider,S115,0
19790103,83,Marty Riessen,R055,0
19790103,84,John Sadri,S005,0
19790103,85,Paul Kronk,K073,0
19790103,86,Ross Case,C020,0
19790103,87,Phil Dent,D074,0
19790103,88,Ove Nils Bengtson,B126,0
19790103,89,Javier Soler,S064,0
19790103,90,Alvin Gardiner,G070,0
19790103,91,Kevin Curren,C057,0
19790103,92,Byron Bertram,B130,0
19790103,92,Erick Iskersky,I004,0
19790103,94,Anand Amritraj,A021,0
